sample_id,mode,encryption_algo,dh_group,pfs,ip_version,traffic_type,avg_packet_size_bytes,packet_rate_per_sec,session_duration_sec,burstiness_index,ike_handshake_time_ms,security_verdict,risk_score
TRN03775,Tunnel,3DES,modp8192(21),On,IPv6,icmp,63.4,1.6,4.9,0.05,138.7,Strong,2.1
TRN03446,Tunnel,AES-128,modp768(1),Off,IPv6,video_streaming,1137.5,66.9,0.5,0.62,121.7,Weak,8.6
TRN08369,Tunnel,AES-192,modp1536(5),Off,IPv4,voip,109.8,41.3,0.5,0.22,99.4,Medium,5.4
TRN00512,Transport,AES-256,modp768(1),On,IPv6,web_browsing,568.5,14.0,4.2,0.89,166.3,Medium,3.5
TRN01447,Tunnel,AES-192,modp6144(17),On,IPv6,file_transfer,1458.5,114.2,213.2,0.7,79.5,Strong,2.0
TRN07660,Tunnel,AES-128,modp8192(21),Off,IPv6,file_transfer,1339.5,123.2,252.0,0.81,191.8,Strong,1.3
TRN01323,Transport,AES-256,modp8192(21),Off,IPv6,whatsapp_msg,196.1,7.4,0.5,0.26,92.5,Strong,1.3
TRN00880,Transport,AES-256-GCM,modp2048(14),Off,IPv4,web_browsing,399.5,13.7,21.4,0.44,131.6,Strong,2.0
TRN05917,Transport,DES,modp4096(16),On,IPv4,whatsapp_msg,89.2,8.1,0.5,0.26,118.5,Medium,5.8
TRN04032,Transport,AES-192,modp1536(5),Off,IPv6,whatsapp_msg,143.6,8.6,0.5,0.36,134.8,Medium,5.0
TRN06410,Transport,AES-128,modp4096(16),On,IPv6,voip,108.7,55.0,138.2,0.23,102.6,Strong,2.0
TRN08520,Tunnel,AES-256-GCM,modp3072(15),Off,IPv4,whatsapp_msg,178.6,7.4,0.5,0.3,207.7,Strong,3.4
TRN01184,Tunnel,DES,modp3072(15),Off,IPv6,web_browsing,386.2,18.8,24.0,0.35,149.7,Weak,6.4
TRN08631,Tunnel,AES-128,modp1024(2),Off,IPv6,dns_query,86.0,1.6,0.5,0.04,95.4,Weak,7.5
TRN00322,Transport,AES-192,modp2048(14),On,IPv4,web_browsing,583.1,13.2,0.5,0.44,158.1,Medium,2.5
TRN02578,Tunnel,AES-256-GCM,modp1024(2),Off,IPv6,video_streaming,1290.6,91.1,4.4,0.53,116.0,Medium,5.1
TRN02037,Transport,AES-256,modp1024(2),Off,IPv4,voip,82.4,34.0,0.5,0.23,41.0,Medium,3.6
TRN01804,Tunnel,3DES,modp1536(5),On,IPv4,file_transfer,1388.9,118.9,0.5,0.55,136.2,Weak,8.8
TRN08287,Transport,DES,modp3072(15),On,IPv4,file_transfer,1355.2,145.8,194.9,0.83,157.5,Medium,4.1
TRN02267,Tunnel,AES-192,modp3072(15),Off,IPv6,video_streaming,1148.2,94.3,418.0,0.5,191.2,Medium,4.6
TRN03520,Transport,AES-128,modp6144(17),Off,IPv6,file_transfer,1428.8,84.7,0.5,0.85,160.2,Strong,0.3
TRN04068,Transport,3DES,modp4096(16),Off,IPv4,web_browsing,257.5,11.6,41.5,0.54,98.9,Medium,5.8
TRN04013,Tunnel,3DES,modp1024(2),On,IPv6,whatsapp_msg,120.8,7.6,0.5,0.3,96.6,Weak,8.0
TRN01340,Tunnel,AES-128,modp3072(15),Off,IPv4,file_transfer,1368.3,94.5,0.5,0.7,196.0,Medium,3.7
TRN07918,Transport,AES-256-GCM,modp2048(14),Off,IPv6,file_transfer,1365.4,107.3,150.1,0.81,119.0,Medium,3.3
TRN04924,Tunnel,3DES,modp4096(16),On,IPv4,email,530.2,14.2,13.2,0.39,252.1,Medium,4.9
TRN08492,Tunnel,AES-192,modp1024(2),Off,IPv6,email,314.7,7.5,0.5,0.38,115.8,Weak,7.7
TRN03384,Transport,AES-192,modp4096(16),On,IPv4,whatsapp_msg,155.9,8.3,0.5,0.21,97.4,Strong,1.8
TRN07513,Transport,DES,modp2048(14),Off,IPv6,dns_query,85.4,3.9,2.8,0.11,148.3,Weak,9.8
TRN00240,Tunnel,AES-256-GCM,modp768(1),On,IPv6,icmp,55.1,2.2,5.6,0.05,158.2,Medium,4.8
TRN03406,Tunnel,AES-128,modp6144(17),Off,IPv4,file_transfer,1389.7,98.5,243.9,0.8,135.0,Strong,1.5
TRN03460,Tunnel,DES,modp8192(21),Off,IPv4,whatsapp_msg,134.9,5.5,0.5,0.21,126.3,Medium,6.2
TRN04100,Transport,AES-128,modp1024(2),Off,IPv4,dns_query,108.1,3.4,1.6,0.1,140.9,Weak,10.0
TRN02437,Transport,3DES,modp4096(16),On,IPv6,video_streaming,1028.1,93.3,91.4,0.62,215.3,Medium,5.2
TRN00223,Transport,AES-256,modp3072(15),On,IPv4,file_transfer,1366.5,108.9,139.9,0.85,135.2,Strong,0.4
TRN00108,Tunnel,DES,modp6144(17),On,IPv6,voip,113.0,43.4,0.5,0.18,183.2,Medium,5.3
TRN04594,Tunnel,AES-128,modp1024(2),Off,IPv4,file_transfer,1427.9,107.6,21.4,0.82,131.3,Weak,10.0
TRN08374,Transport,AES-256-GCM,modp768(1),Off,IPv4,whatsapp_msg,196.1,5.3,0.5,0.08,173.6,Weak,6.5
TRN02509,Transport,DES,modp3072(15),Off,IPv6,email,476.4,9.2,0.5,0.32,122.0,Weak,7.1
TRN02535,Transport,AES-192,modp1024(2),On,IPv4,file_transfer,1450.6,145.8,431.5,0.75,45.0,Medium,5.4
TRN07956,Tunnel,AES-256,modp6144(17),Off,IPv6,file_transfer,1373.3,151.1,0.5,0.73,178.9,Strong,1.5
TRN05462,Transport,3DES,modp2048(14),On,IPv6,video_streaming,1277.0,79.4,996.9,0.62,186.3,Weak,8.7
TRN00132,Transport,AES-128,modp6144(17),Off,IPv6,file_transfer,1353.7,111.9,0.5,0.77,189.5,Medium,3.1
TRN05867,Transport,3DES,modp4096(16),On,IPv4,file_transfer,1326.4,105.7,247.7,0.83,178.2,Medium,3.7
TRN02485,Transport,AES-192,modp8192(21),On,IPv4,icmp,57.3,1.4,0.5,0.05,163.7,Strong,1.3
TRN07200,Transport,AES-256,modp768(1),Off,IPv6,email,496.7,5.9,26.3,0.17,128.6,Weak,8.9
TRN07274,Transport,AES-256-GCM,modp1536(5),Off,IPv4,web_browsing,367.5,11.6,29.8,0.49,95.3,Medium,4.1
TRN03101,Transport,AES-128,modp4096(16),Off,IPv6,video_streaming,1127.9,80.5,0.5,0.58,104.2,Medium,4.7
TRN02729,Transport,AES-256,modp4096(16),Off,IPv4,voip,168.1,53.2,0.5,0.29,158.3,Strong,2.1
TRN06817,Transport,AES-128,modp3072(15),Off,IPv6,email,397.5,7.4,28.4,0.41,184.3,Medium,6.0
TRN02664,Transport,AES-256,modp6144(17),On,IPv6,voip,157.1,53.9,257.3,0.21,105.7,Strong,1.9
TRN04517,Tunnel,AES-256,modp3072(15),On,IPv4,voip,119.6,41.9,25.3,0.24,119.6,Strong,1.1
TRN06490,Tunnel,AES-256-GCM,modp3072(15),Off,IPv6,dns_query,77.7,1.7,2.5,0.11,127.9,Strong,1.6
TRN00734,Transport,AES-256-GCM,modp8192(21),On,IPv6,dns_query,49.0,1.1,0.5,0.06,83.9,Strong,0.7
TRN06066,Tunnel,AES-128,modp3072(15),Off,IPv6,icmp,64.8,2.0,7.0,0.07,183.5,Medium,4.3
TRN02639,Transport,3DES,modp8192(21),Off,IPv6,email,803.7,9.3,0.5,0.24,143.4,Medium,4.3
TRN02861,Tunnel,DES,modp2048(14),Off,IPv4,file_transfer,1475.8,137.1,152.7,0.87,195.0,Weak,8.7
TRN06968,Tunnel,3DES,modp4096(16),On,IPv4,voip,123.1,44.4,292.3,0.27,248.4,Medium,5.9
TRN01729,Transport,3DES,modp4096(16),On,IPv4,web_browsing,551.0,20.1,0.5,0.4,119.6,Medium,5.1
TRN05939,Transport,AES-192,modp4096(16),Off,IPv6,email,529.0,12.3,0.5,0.35,176.9,Medium,5.2
TRN06365,Transport,3DES,modp1024(2),Off,IPv6,whatsapp_msg,122.4,2.5,4.4,0.11,183.4,Weak,9.0
TRN08086,Transport,AES-128,modp6144(17),On,IPv6,video_streaming,1268.8,111.7,834.3,0.43,196.5,Strong,1.2
TRN03004,Tunnel,3DES,modp3072(15),Off,IPv6,dns_query,79.5,3.8,0.5,0.11,110.5,Weak,8.4
TRN05791,Tunnel,AES-256-GCM,modp1536(5),Off,IPv6,file_transfer,1342.2,106.4,0.5,0.66,144.4,Medium,4.8
TRN03783,Transport,AES-256,modp2048(14),Off,IPv4,voip,102.6,44.5,452.7,0.28,185.4,Medium,4.9
TRN05193,Tunnel,AES-256-GCM,modp6144(17),Off,IPv6,whatsapp_msg,196.7,4.8,2.8,0.1,150.4,Strong,1.1
TRN07324,Transport,AES-128,modp3072(15),Off,IPv6,web_browsing,471.1,24.1,28.9,0.46,142.9,Medium,6.4
TRN07446,Transport,AES-256-GCM,modp1024(2),On,IPv6,file_transfer,1442.3,116.9,0.5,0.76,155.5,Medium,4.2
TRN08621,Tunnel,AES-256-GCM,modp768(1),On,IPv6,icmp,57.2,1.8,0.5,0.05,165.7,Medium,3.4
TRN03568,Transport,DES,modp3072(15),Off,IPv6,file_transfer,1422.6,143.8,160.5,0.88,174.6,Weak,9.5
TRN04329,Tunnel,3DES,modp8192(21),Off,IPv6,web_browsing,419.3,17.3,0.5,0.51,117.8,Medium,3.3
TRN08072,Transport,AES-192,modp3072(15),Off,IPv6,web_browsing,424.2,21.9,20.0,0.81,79.3,Medium,3.7
TRN06471,Tunnel,AES-192,modp3072(15),Off,IPv6,voip,105.4,41.0,22.1,0.18,135.4,Medium,5.5
TRN00790,Tunnel,AES-256-GCM,modp1536(5),On,IPv4,video_streaming,1124.8,103.5,443.3,0.53,190.0,Medium,3.9
TRN00510,Transport,AES-256,modp768(1),On,IPv6,web_browsing,451.2,11.5,0.5,0.19,74.8,Medium,3.4
TRN04940,Transport,AES-128,modp1024(2),Off,IPv4,voip,131.7,41.5,68.2,0.2,138.2,Weak,7.6
TRN03461,Transport,DES,modp1536(5),On,IPv4,icmp,75.0,1.8,0.5,0.07,180.9,Weak,10.0
TRN02413,Transport,3DES,modp1536(5),On,IPv4,voip,134.3,37.7,0.5,0.26,181.0,Weak,7.5
TRN04831,Tunnel,AES-192,modp1024(2),On,IPv4,dns_query,82.6,3.7,0.5,0.15,90.5,Weak,7.8
TRN01958,Tunnel,AES-256,modp1024(2),On,IPv6,whatsapp_msg,136.0,4.2,0.5,0.14,119.9,Medium,3.8
TRN06415,Tunnel,AES-256,modp6144(17),On,IPv4,web_browsing,407.3,12.7,22.1,0.45,182.2,Strong,2.4
TRN06551,Tunnel,DES,modp1536(5),On,IPv4,whatsapp_msg,161.2,9.5,13.6,0.1,143.4,Weak,8.3
TRN02971,Tunnel,3DES,modp8192(21),Off,IPv6,icmp,57.8,2.2,0.5,0.05,128.1,Medium,4.4
TRN06162,Tunnel,AES-192,modp2048(14),Off,IPv6,web_browsing,634.7,16.1,28.2,0.51,25.7,Medium,3.8
TRN05639,Transport,AES-128,modp1536(5),Off,IPv4,icmp,60.2,2.3,0.5,0.09,88.1,Weak,8.7
TRN04238,Transport,DES,modp8192(21),Off,IPv6,icmp,65.1,1.8,6.2,0.07,149.3,Medium,4.7
TRN01019,Transport,3DES,modp768(1),Off,IPv6,voip,127.6,62.2,185.6,0.24,170.5,Weak,10.0
TRN08304,Transport,3DES,modp4096(16),On,IPv4,web_browsing,450.3,10.4,0.5,0.67,109.1,Medium,4.1
TRN01150,Tunnel,DES,modp1024(2),Off,IPv4,voip,153.3,59.4,254.2,0.26,97.7,Weak,7.8
TRN02692,Tunnel,AES-128,modp8192(21),On,IPv4,voip,95.1,45.5,363.8,0.14,223.8,Strong,2.0
TRN08357,Transport,AES-128,modp3072(15),Off,IPv6,video_streaming,1433.6,94.4,335.5,0.54,125.9,Medium,5.4
TRN04595,Transport,AES-128,modp6144(17),Off,IPv4,voip,112.3,48.7,36.5,0.22,213.5,Strong,2.0
TRN01047,Transport,AES-128,modp1536(5),Off,IPv6,whatsapp_msg,113.6,4.8,0.8,0.33,148.6,Weak,8.6
TRN01617,Tunnel,DES,modp3072(15),Off,IPv6,icmp,56.9,1.7,0.5,0.05,103.0,Weak,8.1
TRN03001,Tunnel,AES-256-GCM,modp768(1),On,IPv4,whatsapp_msg,171.6,11.3,0.5,0.22,223.8,Medium,5.0
TRN02322,Transport,DES,modp4096(16),Off,IPv6,file_transfer,1437.3,88.7,265.1,0.55,101.7,Weak,8.7
TRN08764,Transport,3DES,modp1536(5),Off,IPv6,dns_query,98.4,1.5,0.5,0.1,78.5,Weak,9.6
TRN01484,Tunnel,AES-128,modp8192(21),Off,IPv4,email,634.1,7.5,2.4,0.29,268.2,Strong,2.4
TRN08663,Tunnel,AES-256-GCM,modp1024(2),On,IPv4,voip,101.7,30.1,0.5,0.16,115.0,Medium,6.2
TRN04672,Tunnel,AES-192,modp2048(14),On,IPv4,file_transfer,1400.5,134.7,0.5,0.74,134.6,Medium,3.3
TRN02192,Tunnel,DES,modp3072(15),On,IPv4,icmp,73.8,1.0,0.5,0.07,214.4,Weak,6.8
TRN07557,Tunnel,AES-192,modp6144(17),Off,IPv6,whatsapp_msg,150.4,7.0,4.8,0.23,136.9,Strong,1.1
TRN03079,Tunnel,AES-192,modp1024(2),Off,IPv4,email,394.0,4.3,11.2,0.38,231.9,Weak,8.2
TRN05552,Transport,AES-192,modp2048(14),Off,IPv4,icmp,73.2,1.9,0.5,0.03,100.2,Medium,4.9
TRN06249,Tunnel,3DES,modp3072(15),Off,IPv4,email,809.5,3.8,0.5,0.29,166.3,Weak,7.4
TRN03862,Transport,DES,modp3072(15),On,IPv6,voip,128.5,55.6,0.5,0.24,175.7,Weak,7.0
TRN01072,Tunnel,AES-192,modp1024(2),On,IPv6,whatsapp_msg,174.9,5.1,0.5,0.12,128.2,Weak,10.0
TRN02665,Tunnel,AES-128,modp3072(15),On,IPv4,dns_query,87.2,2.2,0.5,0.06,150.6,Medium,5.5
TRN06492,Transport,AES-256-GCM,modp1024(2),On,IPv6,voip,106.6,54.4,0.5,0.23,181.9,Medium,5.0
TRN05518,Transport,3DES,modp3072(15),On,IPv4,video_streaming,1178.4,121.4,442.3,0.66,80.1,Medium,5.3
TRN07615,Transport,AES-192,modp2048(14),On,IPv4,video_streaming,1258.8,93.6,0.5,0.6,210.5,Medium,4.3
TRN02390,Tunnel,AES-256-GCM,modp1536(5),Off,IPv4,file_transfer,1394.7,99.1,38.0,0.8,128.6,Medium,5.9
TRN05953,Tunnel,DES,modp1024(2),On,IPv6,whatsapp_msg,194.1,6.9,7.3,0.25,238.7,Weak,7.1
TRN08538,Tunnel,3DES,modp4096(16),Off,IPv6,icmp,63.2,1.6,0.5,0.05,89.3,Medium,5.0
TRN05200,Tunnel,AES-128,modp2048(14),Off,IPv6,file_transfer,1395.6,144.1,117.2,0.77,101.7,Medium,5.9
TRN06424,Transport,AES-256-GCM,modp3072(15),Off,IPv4,whatsapp_msg,162.8,4.2,22.4,0.23,101.4,Strong,1.4
TRN08908,Transport,AES-128,modp2048(14),On,IPv4,dns_query,85.9,2.7,0.5,0.1,87.5,Medium,3.0
TRN04683,Transport,3DES,modp1024(2),Off,IPv6,file_transfer,1383.6,88.2,0.5,0.9,84.2,Weak,7.4
TRN05051,Transport,AES-256-GCM,modp4096(16),On,IPv4,video_streaming,1168.3,75.1,0.5,0.7,103.3,Strong,1.8
TRN07229,Tunnel,AES-256,modp4096(16),Off,IPv6,email,717.9,9.4,0.5,0.33,93.2,Strong,1.0
TRN02277,Transport,AES-128,modp4096(16),On,IPv4,icmp,60.7,2.4,0.5,0.05,104.5,Medium,3.9
TRN05957,Transport,AES-128,modp8192(21),On,IPv4,whatsapp_msg,125.4,5.8,4.5,0.24,72.5,Strong,2.7
TRN07374,Tunnel,AES-192,modp768(1),On,IPv4,dns_query,80.1,3.0,0.5,0.09,231.1,Weak,8.9
TRN01766,Transport,DES,modp4096(16),On,IPv6,web_browsing,336.3,16.7,69.0,0.26,133.0,Medium,4.5
TRN07958,Tunnel,AES-256,modp1024(2),Off,IPv6,file_transfer,1426.6,145.5,0.5,0.85,149.0,Weak,8.2
TRN03127,Tunnel,AES-128,modp2048(14),On,IPv4,video_streaming,1131.7,89.4,0.5,0.67,239.9,Medium,5.4
TRN02035,Transport,3DES,modp1536(5),Off,IPv4,file_transfer,1406.1,141.0,278.0,0.83,155.5,Weak,8.6
TRN05380,Tunnel,DES,modp768(1),On,IPv4,web_browsing,437.5,14.7,47.6,0.21,167.0,Weak,7.2
TRN06623,Tunnel,AES-256,modp4096(16),On,IPv4,dns_query,103.7,3.7,2.5,0.08,77.9,Strong,3.4
TRN03893,Transport,AES-192,modp3072(15),Off,IPv6,email,179.6,7.4,0.5,0.47,193.7,Medium,3.3
TRN04367,Transport,AES-256-GCM,modp6144(17),On,IPv4,voip,113.9,38.9,49.1,0.23,145.5,Strong,1.7
TRN01127,Transport,AES-128,modp1536(5),On,IPv4,voip,93.1,43.6,0.5,0.21,117.7,Weak,8.5
TRN08585,Tunnel,AES-128,modp1536(5),On,IPv4,whatsapp_msg,167.1,4.9,0.5,0.18,176.8,Medium,4.7
TRN04218,Tunnel,AES-256,modp768(1),Off,IPv4,file_transfer,1463.5,132.4,104.0,0.72,198.9,Weak,9.5
TRN01384,Tunnel,AES-128,modp6144(17),On,IPv6,web_browsing,512.6,11.5,15.6,0.58,197.8,Strong,1.0
TRN00331,Tunnel,DES,modp6144(17),Off,IPv6,file_transfer,1414.0,129.1,0.5,0.68,169.5,Medium,3.8
TRN08596,Transport,AES-256,modp2048(14),Off,IPv4,file_transfer,1308.4,138.2,125.7,0.81,111.1,Medium,4.3
TRN06250,Tunnel,DES,modp2048(14),On,IPv6,web_browsing,499.9,21.7,13.9,0.39,173.0,Weak,9.8
TRN01374,Tunnel,AES-256-GCM,modp1536(5),On,IPv4,icmp,65.6,1.8,9.6,0.07,141.9,Medium,5.1
TRN02252,Tunnel,DES,modp4096(16),On,IPv4,video_streaming,1250.9,89.1,73.2,0.65,56.6,Weak,8.1
TRN02707,Transport,AES-128,modp1024(2),Off,IPv4,file_transfer,1395.7,125.0,0.5,0.91,85.5,Weak,8.0
TRN01003,Tunnel,AES-192,modp4096(16),Off,IPv6,web_browsing,377.8,6.7,0.5,0.41,133.0,Strong,1.7
TRN06787,Tunnel,DES,modp6144(17),Off,IPv6,icmp,61.6,2.1,14.2,0.05,195.0,Medium,4.0
TRN02522,Tunnel,AES-192,modp2048(14),Off,IPv4,whatsapp_msg,110.1,6.6,8.8,0.3,200.8,Medium,5.1
TRN05098,Tunnel,AES-256,modp6144(17),On,IPv6,whatsapp_msg,148.3,5.9,0.5,0.37,124.1,Strong,1.6
TRN04382,Tunnel,DES,modp4096(16),On,IPv4,web_browsing,521.1,10.2,0.5,0.61,161.3,Medium,3.9
TRN00107,Transport,AES-256,modp2048(14),On,IPv4,web_browsing,446.7,18.3,0.5,0.36,140.8,Medium,4.3
TRN07824,Tunnel,AES-128,modp3072(15),On,IPv6,web_browsing,455.6,17.3,0.5,0.57,228.3,Medium,3.1
TRN04394,Transport,AES-256-GCM,modp1024(2),Off,IPv4,video_streaming,1453.1,90.3,338.6,0.58,52.4,Medium,3.4
TRN04105,Transport,AES-128,modp6144(17),Off,IPv4,icmp,59.0,1.2,0.5,0.03,56.8,Strong,3.1
TRN08968,Tunnel,AES-128,modp2048(14),On,IPv4,voip,111.4,50.9,0.5,0.22,182.2,Medium,4.6
TRN00015,Tunnel,AES-256-GCM,modp768(1),On,IPv6,email,518.4,8.5,19.3,0.35,97.1,Medium,5.7
TRN07261,Tunnel,AES-192,modp3072(15),Off,IPv4,email,561.8,11.1,0.5,0.47,213.7,Medium,4.0
TRN04624,Transport,AES-256,modp3072(15),Off,IPv6,whatsapp_msg,171.7,5.5,7.7,0.14,174.4,Strong,1.2
TRN00287,Tunnel,AES-256-GCM,modp2048(14),Off,IPv4,dns_query,88.5,4.0,0.5,0.13,172.5,Strong,1.3
TRN05905,Tunnel,3DES,modp2048(14),On,IPv4,icmp,66.2,1.7,4.3,0.05,100.1,Weak,10.0
TRN06647,Tunnel,3DES,modp768(1),Off,IPv4,dns_query,73.9,2.9,1.8,0.11,169.7,Weak,8.9
TRN01741,Tunnel,DES,modp768(1),On,IPv4,icmp,73.1,2.3,0.5,0.02,236.5,Weak,9.3
TRN04933,Transport,DES,modp2048(14),On,IPv4,file_transfer,1474.3,121.0,240.1,0.92,120.0,Weak,8.5
TRN04008,Transport,3DES,modp4096(16),On,IPv4,web_browsing,440.9,16.6,0.5,0.48,244.8,Medium,5.3
TRN04968,Transport,DES,modp4096(16),On,IPv6,web_browsing,369.1,13.2,0.5,0.4,174.5,Medium,3.8
TRN08680,Tunnel,AES-192,modp6144(17),On,IPv6,voip,120.8,34.6,47.7,0.21,179.8,Strong,0.6
TRN08059,Transport,AES-256-GCM,modp3072(15),Off,IPv4,icmp,60.0,1.1,22.7,0.05,240.7,Strong,2.4
TRN08916,Transport,3DES,modp2048(14),Off,IPv6,web_browsing,515.7,16.0,0.5,0.47,127.7,Weak,6.5
TRN06180,Tunnel,3DES,modp8192(21),On,IPv6,dns_query,77.5,3.1,1.9,0.1,68.4,Medium,4.1
TRN04848,Tunnel,DES,modp2048(14),Off,IPv6,email,876.6,12.1,2.8,0.1,242.2,Weak,8.5
TRN01733,Transport,AES-256-GCM,modp4096(16),Off,IPv4,dns_query,66.3,2.8,2.8,0.05,196.8,Strong,0.3
TRN01146,Transport,AES-256,modp2048(14),On,IPv4,whatsapp_msg,54.0,9.9,0.5,0.31,159.2,Strong,0.7
TRN03132,Transport,AES-192,modp4096(16),Off,IPv4,email,638.9,8.8,30.2,0.26,207.6,Medium,5.3
TRN01740,Tunnel,AES-192,modp6144(17),Off,IPv4,voip,114.0,39.4,0.5,0.16,90.6,Strong,1.9
TRN06312,Tunnel,AES-256-GCM,modp6144(17),Off,IPv4,video_streaming,1352.0,75.1,0.5,0.51,127.4,Strong,2.9
TRN06992,Transport,3DES,modp8192(21),Off,IPv4,email,624.0,9.6,16.1,0.15,190.9,Medium,3.9
TRN01196,Tunnel,AES-256-GCM,modp2048(14),On,IPv6,web_browsing,297.2,10.2,0.5,0.65,30.0,Strong,2.9
TRN03519,Tunnel,DES,modp6144(17),On,IPv6,icmp,64.5,1.1,10.0,0.06,174.5,Medium,3.5
TRN01607,Tunnel,AES-128,modp1024(2),On,IPv4,dns_query,97.0,3.1,1.3,0.14,180.6,Weak,5.8
TRN01176,Transport,AES-128,modp8192(21),Off,IPv6,voip,134.0,51.0,283.9,0.29,177.2,Strong,0.9
TRN02400,Tunnel,AES-256,modp6144(17),On,IPv4,icmp,65.1,1.7,10.4,0.04,157.8,Strong,0.3
TRN07492,Transport,3DES,modp1024(2),On,IPv6,file_transfer,1383.4,93.5,4.5,1.0,150.2,Weak,8.1
TRN08891,Tunnel,3DES,modp768(1),On,IPv6,web_browsing,309.2,16.5,21.8,0.53,127.3,Weak,8.6
TRN08783,Tunnel,AES-256,modp768(1),On,IPv6,voip,147.0,36.3,0.5,0.23,228.9,Medium,4.9
TRN01394,Tunnel,3DES,modp3072(15),Off,IPv6,video_streaming,1083.2,82.8,6.3,0.53,272.5,Medium,6.0
TRN08905,Transport,AES-192,modp1024(2),Off,IPv6,video_streaming,1115.4,105.9,953.5,0.47,144.6,Weak,9.5
TRN06054,Transport,AES-256-GCM,modp3072(15),Off,IPv6,icmp,55.5,1.7,0.5,0.05,140.0,Strong,2.3
TRN02961,Transport,3DES,modp3072(15),On,IPv4,whatsapp_msg,111.3,9.2,0.5,0.26,163.3,Medium,3.2
TRN05707,Transport,AES-192,modp8192(21),On,IPv4,dns_query,57.3,3.2,0.5,0.11,194.0,Strong,0.8
TRN07493,Tunnel,AES-192,modp1536(5),On,IPv4,email,772.3,5.1,9.6,0.29,164.1,Medium,3.6
TRN04903,Transport,AES-128,modp1024(2),On,IPv6,video_streaming,1157.4,99.7,953.9,0.46,82.2,Weak,7.8
TRN05319,Tunnel,AES-256,modp2048(14),Off,IPv4,email,741.5,4.6,10.6,0.09,147.0,Medium,3.3
TRN01316,Tunnel,3DES,modp2048(14),On,IPv6,web_browsing,592.0,19.6,0.5,0.15,108.1,Medium,3.5
TRN07109,Tunnel,3DES,modp8192(21),Off,IPv4,dns_query,92.6,4.0,0.5,0.09,141.2,Medium,5.6
TRN02819,Transport,AES-256,modp4096(16),On,IPv4,dns_query,75.8,4.5,2.2,0.11,138.9,Strong,0.5
TRN01598,Tunnel,AES-192,modp768(1),On,IPv4,dns_query,82.9,3.0,5.3,0.07,154.3,Weak,7.7
TRN07540,Transport,AES-192,modp1024(2),On,IPv6,email,638.4,13.0,0.5,0.34,112.5,Medium,4.6
TRN04197,Tunnel,AES-128,modp8192(21),Off,IPv4,dns_query,77.2,2.1,0.5,0.08,194.5,Medium,2.7
TRN05398,Transport,AES-256-GCM,modp1024(2),On,IPv6,video_streaming,1247.7,103.5,464.2,0.65,94.3,Medium,4.9
TRN07421,Tunnel,DES,modp2048(14),On,IPv4,dns_query,93.0,2.9,2.1,0.1,93.3,Weak,5.8
TRN01453,Tunnel,AES-256-GCM,modp1024(2),On,IPv4,email,483.9,6.8,0.5,0.33,118.8,Medium,3.3
TRN05365,Transport,AES-256-GCM,modp768(1),Off,IPv6,video_streaming,1212.6,92.8,0.5,0.62,182.7,Weak,7.3
TRN07780,Transport,AES-256-GCM,modp2048(14),Off,IPv6,dns_query,89.9,3.6,3.3,0.08,197.8,Medium,5.9
TRN00593,Tunnel,AES-128,modp3072(15),Off,IPv4,voip,151.1,39.7,192.5,0.23,156.9,Medium,4.8
TRN02143,Transport,AES-192,modp3072(15),Off,IPv6,web_browsing,331.2,7.2,17.2,0.38,133.5,Medium,6.8
TRN02826,Transport,DES,modp4096(16),Off,IPv6,voip,98.6,51.4,30.5,0.19,161.2,Weak,10.0
TRN05314,Transport,AES-128,modp4096(16),Off,IPv6,web_browsing,450.9,16.0,0.5,0.4,210.6,Medium,4.6
TRN06379,Tunnel,AES-192,modp3072(15),On,IPv4,email,196.2,4.0,0.5,0.19,146.9,Medium,6.7
TRN06854,Transport,AES-256,modp3072(15),On,IPv4,whatsapp_msg,195.8,5.6,0.5,0.41,151.6,Strong,1.7
TRN04975,Transport,DES,modp768(1),On,IPv6,file_transfer,1379.7,114.6,234.8,0.94,169.7,Weak,9.1
TRN00555,Transport,3DES,modp4096(16),Off,IPv6,dns_query,77.2,4.5,0.5,0.09,77.7,Medium,5.8
TRN01889,Tunnel,AES-256-GCM,modp8192(21),On,IPv4,voip,116.5,44.1,0.5,0.16,159.7,Strong,1.5
TRN08720,Transport,AES-128,modp1024(2),Off,IPv6,email,295.3,9.2,0.5,0.39,178.9,Weak,8.7
TRN07505,Tunnel,AES-192,modp4096(16),Off,IPv4,video_streaming,1191.1,90.2,394.6,0.65,83.5,Strong,0.5
TRN07077,Transport,AES-192,modp1024(2),Off,IPv4,email,566.4,13.2,17.6,0.3,171.8,Weak,9.1
TRN06264,Transport,AES-256,modp4096(16),On,IPv4,video_streaming,1165.7,91.0,92.6,0.52,185.8,Strong,3.5
TRN04424,Tunnel,AES-128,modp1024(2),Off,IPv4,icmp,64.4,2.1,4.4,0.03,112.1,Weak,6.9
TRN02699,Transport,DES,modp8192(21),On,IPv4,video_streaming,1291.6,71.7,0.5,0.83,158.1,Medium,5.1
TRN07573,Transport,AES-128,modp8192(21),On,IPv6,whatsapp_msg,138.5,5.8,0.5,0.29,132.2,Strong,0.6
TRN07168,Tunnel,DES,modp2048(14),Off,IPv4,voip,131.9,24.6,0.5,0.25,99.7,Weak,9.5
TRN05841,Tunnel,AES-128,modp6144(17),Off,IPv6,dns_query,97.8,3.6,0.9,0.11,85.3,Strong,1.0
